TimeStamp, Temperature, Pressure, Humidity, Wind Speed,  Wind direction
 2021/10/23 11:1:14, 21.34, 47.33, 1001.89, 2.27, 229.0
 2021/10/23 11:1:15, 21.34, 47.21, 1001.89, 2.27, 230.0
 2021/10/23 11:1:16, 21.34, 47.11, 1001.89, 1.61, 231.0
 2021/10/23 11:1:24, 21.36, 47.27, 1001.89, 1.39, 210.0
 2021/10/23 11:1:25, 21.37, 47.28, 1001.85, 2.05, 211.0
 2021/10/23 11:1:26, 21.37, 47.3, 1001.88, 1.83, 211.0
 2021/10/23 11:1:27, 21.38, 47.31, 1001.88, 0.95, 210.0
 2021/10/23 11:1:28, 21.38, 47.31, 1001.89, 1.17, 210.0
 2021/10/23 11:1:29, 21.38, 47.35, 1001.9, 0.95, 209.0
 2021/10/23 11:1:30, 21.39, 47.28, 1001.86, 1.83, 210.0
 2021/10/23 11:1:31, 21.38, 47.25, 1001.89, 1.83, 213.0
 2021/10/23 11:1:32, 21.38, 47.21, 1001.91, 0.95, 231.0
 2021/10/23 11:1:33, 21.38, 47.21, 1001.88, 1.83, 226.0
 2021/10/23 11:1:34, 21.38, 47.24, 1001.88, 1.83, 226.0
 2021/10/23 11:1:35, 21.37, 47.27, 1001.88, 0.95, 227.0
 2021/10/23 11:1:36, 21.37, 47.32, 1001.86, 1.17, 228.0
 2021/10/23 11:1:37, 21.37, 47.35, 1001.89, 2.27, 227.0
 2021/10/23 11:1:38, 21.37, 47.34, 1001.87, 1.61, 227.0
 2021/10/23 11:1:39, 21.36, 47.36, 1001.88, 1.39, 226.0
 2021/10/23 11:1:40, 21.36, 47.37, 1001.87, 2.27, 227.0
 2021/10/23 11:1:41, 21.36, 47.4, 1001.89, 1.83, 226.0
 2021/10/23 11:1:42, 21.38, 47.42, 1001.9, 1.83, 226.0
 2021/10/23 11:1:43, 21.37, 47.44, 1001.88, 0.95, 225.0
 2021/10/23 11:1:44, 21.38, 47.42, 1001.9, 0.95, 224.0
 2021/10/23 11:1:45, 21.38, 47.43, 1001.88, 1.17, 225.0
 2021/10/23 11:1:46, 21.38, 47.5, 1001.88, 1.83, 240.0
 2021/10/23 11:1:47, 21.38, 47.44, 1001.89, 1.17, 280.0
 2021/10/23 11:1:48, 21.37, 47.41, 1001.9, 0.95, 264.0
 2021/10/23 11:1:49, 21.36, 47.41, 1001.9, 2.27, 259.0
 2021/10/23 11:1:50, 21.35, 47.42, 1001.88, 1.39, 255.0
 2021/10/23 11:1:51, 21.36, 47.43, 1001.9, 1.39, 252.0
 2021/10/23 11:1:52, 21.34, 47.45, 1001.89, 2.27, 233.0
 2021/10/23 11:1:53, 21.34, 47.47, 1001.88, 1.39, 238.0
 2021/10/23 11:1:54, 21.33, 47.45, 1001.88, 2.49, 239.0
 2021/10/23 11:1:55, 21.33, 47.42, 1001.9, 1.83, 238.0
 2021/10/23 11:1:56, 21.33, 47.43, 1001.88, 1.83, 238.0
 2021/10/23 11:1:57, 21.33, 47.43, 1001.88, 1.83, 235.0
 2021/10/23 11:1:58, 21.32, 47.46, 1001.87, 1.83, 232.0
 2021/10/23 11:1:59, 21.32, 47.48, 1001.85, 1.83, 231.0
 2021/10/23 11:2:0, 21.33, 47.5, 1001.87, 1.17, 230.0
 2021/10/23 11:2:1, 21.34, 47.5, 1001.89, 0.95, 228.0
 2021/10/23 11:2:2, 21.33, 47.51, 1001.87, 1.83, 227.0
 2021/10/23 11:2:3, 21.34, 47.51, 1001.89, 1.83, 227.0
 2021/10/23 11:2:4, 21.34, 47.5, 1001.87, 1.17, 227.0
 2021/10/23 11:2:5, 21.34, 47.48, 1001.88, 1.17, 227.0
 2021/10/23 11:2:6, 21.34, 47.46, 1001.85, 0.95, 226.0
 2021/10/23 11:2:7, 21.34, 47.48, 1001.89, 1.83, 224.0
 2021/10/23 11:2:8, 21.35, 47.49, 1001.9, 0.95, 227.0
 2021/10/23 11:2:9, 21.35, 47.49, 1001.89, 1.17, 227.0
 2021/10/23 11:2:10, 21.34, 47.51, 1001.86, 2.05, 224.0
 2021/10/23 11:2:11, 21.36, 47.53, 1001.9, 2.27, 225.0
 2021/10/23 11:2:12, 21.35, 47.54, 1001.88, 1.39, 227.0
 2021/10/23 11:2:13, 21.35, 47.53, 1001.88, 1.39, 226.0
 2021/10/23 11:2:14, 21.37, 47.55, 1001.87, 2.05, 225.0
 2021/10/23 11:2:15, 21.37, 47.56, 1001.89, 1.83, 226.0
 2021/10/23 11:2:16, 21.38, 47.57, 1001.9, 1.83, 226.0
 2021/10/23 11:2:17, 21.39, 47.58, 1001.9, 1.17, 226.0
 2021/10/23 11:2:18, 21.38, 47.59, 1001.89, 0.95, 227.0
 2021/10/23 11:2:19, 21.4, 47.56, 1001.9, 1.83, 227.0
 2021/10/23 11:2:20, 21.39, 47.57, 1001.87, 1.83, 227.0
 2021/10/23 11:2:21, 21.39, 47.55, 1001.87, 1.17, 226.0
 2021/10/23 11:2:22, 21.39, 47.52, 1001.87, 1.17, 226.0
 2021/10/23 11:2:23, 21.39, 47.51, 1001.88, 2.05, 227.0
 2021/10/23 11:2:24, 21.39, 47.49, 1001.9, 1.61, 227.0
 2021/10/23 11:2:25, 21.39, 47.39, 1001.89, 1.39, 228.0
 2021/10/23 11:2:26, 21.38, 47.21, 1001.88, 2.27, 226.0
 2021/10/23 11:2:27, 21.39, 47.13, 1001.88, 1.39, 226.0
 2021/10/23 11:2:28, 21.37, 47.06, 1001.87, 2.71, 225.0
 2021/10/23 11:2:29, 21.37, 47.08, 1001.88, 1.83, 226.0
 2021/10/23 11:2:30, 21.36, 47.07, 1001.89, 2.49, 227.0
 2021/10/23 11:2:38, 21.3, 46.75, 1001.87, 2.93, 225.0
 2021/10/23 11:2:39, 21.3, 46.81, 1001.88, 2.05, 227.0
 2021/10/23 11:2:40, 21.3, 46.84, 1001.89, 2.93, 225.0
 2021/10/23 11:2:41, 21.3, 46.88, 1001.88, 2.71, 225.0
 2021/10/23 11:2:42, 21.31, 46.91, 1001.88, 1.83, 225.0
 2021/10/23 11:2:43, 21.31, 46.94, 1001.87, 1.83, 227.0
 2021/10/23 11:2:44, 21.33, 46.99, 1001.9, 2.27, 225.0
 2021/10/23 11:2:45, 21.33, 47.01, 1001.9, 1.39, 225.0
 2021/10/23 11:2:46, 21.34, 47.01, 1001.87, 1.39, 226.0
 2021/10/23 11:2:47, 21.34, 46.89, 1001.91, 1.39, 226.0
 2021/10/23 11:2:48, 21.35, 46.91, 1001.89, 1.83, 226.0
 2021/10/23 11:2:49, 21.35, 46.92, 1001.91, 1.83, 226.0
 2021/10/23 11:2:50, 21.36, 46.94, 1001.89, 1.17, 226.0
 2021/10/23 11:2:51, 21.34, 46.95, 1001.86, 1.17, 226.0
 2021/10/23 11:2:52, 21.36, 46.89, 1001.89, 1.17, 226.0
 2021/10/23 11:2:53, 21.34, 46.74, 1001.87, 1.83, 226.0
 2021/10/23 11:2:54, 21.34, 46.63, 1001.88, 1.61, 229.0
 2021/10/23 11:2:55, 21.34, 46.62, 1001.89, 0.73, 236.0
 2021/10/23 11:2:56, 21.32, 46.63, 1001.9, 2.49, 235.0
 2021/10/23 11:2:57, 21.32, 46.62, 1001.9, 1.83, 238.0
 2021/10/23 11:2:58, 21.32, 46.63, 1001.89, 2.71, 235.0
 2021/10/23 11:2:59, 21.31, 46.64, 1001.87, 1.83, 234.0
 2021/10/23 11:3:0, 21.31, 46.65, 1001.87, 1.83, 234.0
 2021/10/23 11:3:1, 21.32, 46.65, 1001.9, 2.27, 233.0
 2021/10/23 11:3:2, 21.32, 46.67, 1001.87, 1.39, 229.0
 2021/10/23 11:3:3, 21.32, 46.71, 1001.89, 1.39, 226.0
 2021/10/23 11:3:4, 21.32, 46.75, 1001.89, 2.27, 225.0
 2021/10/23 11:3:5, 21.32, 46.77, 1001.87, 2.27, 224.0
 2021/10/23 11:3:6, 21.34, 46.8, 1001.9, 1.39, 223.0
 2021/10/23 11:3:7, 21.34, 46.83, 1001.89, 1.61, 224.0
 2021/10/23 11:3:8, 21.35, 46.84, 1001.92, 2.05, 225.0
 2021/10/23 11:3:9, 21.34, 46.86, 1001.89, 1.83, 223.0
 2021/10/23 11:3:10, 21.35, 46.87, 1001.89, 1.17, 226.0
 2021/10/23 11:3:11, 21.36, 46.88, 1001.89, 0.95, 226.0
 2021/10/23 11:3:12, 21.38, 46.91, 1001.91, 1.17, 226.0
 2021/10/23 11:3:13, 21.38, 46.93, 1001.87, 1.83, 225.0
 2021/10/23 11:3:14, 21.37, 46.94, 1001.85, 1.83, 225.0
 2021/10/23 11:3:15, 21.38, 46.96, 1001.87, 1.17, 225.0
 2021/10/23 11:3:16, 21.4, 46.95, 1001.88, 0.95, 224.0
 2021/10/23 11:3:17, 21.41, 46.95, 1001.89, 0.95, 224.0
 2021/10/23 11:3:18, 21.41, 46.95, 1001.89, 0.95, 225.0
 2021/10/23 11:3:19, 21.43, 46.94, 1001.87, 0.29, 225.0
 2021/10/23 11:3:20, 21.44, 46.93, 1001.9, 1.17, 223.0
 2021/10/23 11:3:21, 21.44, 46.93, 1001.86, 1.17, 224.0
 2021/10/23 11:3:22, 21.46, 46.84, 1001.88, 1.17, 225.0
 2021/10/23 11:3:23, 21.47, 46.75, 1001.88, 1.17, 223.0
 2021/10/23 11:3:31, 21.52, 46.73, 1001.88, 0.29, 224.0
 2021/10/23 11:3:32, 21.52, 46.74, 1001.88, 0.29, 224.0
 2021/10/23 11:3:33, 21.52, 46.75, 1001.88, 0.29, 223.0
 2021/10/23 11:3:34, 21.54, 46.76, 1001.91, 0.51, 224.0
 2021/10/23 11:3:35, 21.54, 46.77, 1001.9, 0.29, 223.0
 2021/10/23 11:3:36, 21.55, 46.77, 1001.88, 0.29, 223.0
 2021/10/23 11:3:37, 21.55, 46.77, 1001.89, 0.29, 224.0
 2021/10/23 11:3:38, 21.57, 46.79, 1001.89, 0.29, 224.0
 2021/10/23 11:3:39, 21.58, 46.79, 1001.87, 0.51, 225.0
 2021/10/23 11:3:40, 21.59, 46.79, 1001.88, 0.29, 222.0
 2021/10/23 11:3:41, 21.6, 46.8, 1001.89, 0.29, 223.0
 2021/10/23 11:3:42, 21.59, 46.8, 1001.88, 0.29, 223.0
 2021/10/23 11:3:43, 21.61, 46.81, 1001.89, 0.29, 222.0
 2021/10/23 11:3:44, 21.61, 46.81, 1001.88, 0.29, 223.0
 2021/10/23 11:3:45, 21.63, 46.81, 1001.88, 0.29, 224.0
 2021/10/23 11:3:46, 21.64, 46.8, 1001.87, 0.29, 224.0
 2021/10/23 11:3:47, 21.65, 46.8, 1001.89, 0.29, 223.0
 2021/10/23 11:3:48, 21.65, 46.8, 1001.89, 0.29, 223.0
 2021/10/23 11:3:49, 21.67, 46.76, 1001.9, 0.29, 225.0
 2021/10/23 11:3:50, 21.66, 46.66, 1001.88, 0.29, 223.0
 2021/10/23 11:3:51, 21.67, 46.65, 1001.9, 0.51, 222.0
 2021/10/23 11:3:52, 21.67, 46.65, 1001.93, 0.29, 225.0
 2021/10/23 11:3:53, 21.67, 46.66, 1001.89, 0.29, 224.0
 2021/10/23 11:3:54, 21.67, 46.67, 1001.9, 0.51, 224.0
 2021/10/23 11:3:55, 21.67, 46.68, 1001.9, 0.29, 222.0
 2021/10/23 11:4:3, 21.74, 46.6, 1001.89, 0.51, 224.0
 2021/10/23 11:4:4, 21.74, 46.61, 1001.9, 1.17, 224.0
 2021/10/23 11:4:5, 21.73, 46.6, 1001.84, 1.17, 223.0
 2021/10/23 11:4:6, 21.73, 46.58, 1001.89, 1.17, 224.0
 2021/10/23 11:4:7, 21.74, 46.45, 1001.9, 1.17, 224.0
 2021/10/23 11:4:8, 21.74, 46.36, 1001.89, 0.51, 223.0
 2021/10/23 11:4:9, 21.75, 46.35, 1001.9, 0.29, 224.0
 2021/10/23 11:4:10, 21.75, 46.31, 1001.87, 0.51, 224.0
 2021/10/23 11:4:11, 21.75, 46.29, 1001.89, 0.29, 223.0
 2021/10/23 11:4:12, 21.75, 46.29, 1001.89, 0.29, 223.0
 2021/10/23 11:4:13, 21.76, 46.28, 1001.91, 0.29, 222.0
 2021/10/23 11:4:14, 21.76, 46.27, 1001.91, 1.17, 223.0
 2021/10/23 11:4:15, 21.76, 46.28, 1001.87, 1.17, 222.0
 2021/10/23 11:4:16, 21.76, 46.27, 1001.9, 1.17, 223.0
 2021/10/23 11:4:17, 21.77, 46.28, 1001.88, 1.17, 223.0
 2021/10/23 11:4:18, 21.77, 46.29, 1001.86, 1.17, 224.0
 2021/10/23 11:4:19, 21.77, 46.28, 1001.85, 1.17, 223.0
 2021/10/23 11:4:20, 21.78, 46.22, 1001.86, 1.17, 222.0
 2021/10/23 11:4:21, 21.77, 46.17, 1001.88, 1.17, 223.0
 2021/10/23 11:4:22, 21.76, 46.13, 1001.86, 0.51, 223.0
 2021/10/23 11:4:23, 21.76, 46.05, 1001.9, 0.29, 224.0
 2021/10/23 11:4:24, 21.74, 46.07, 1001.92, 1.17, 223.0
 2021/10/23 11:4:25, 21.72, 45.96, 1001.87, 0.51, 223.0
 2021/10/23 11:4:26, 21.72, 45.88, 1001.9, 0.29, 223.0
 2021/10/23 11:4:27, 21.72, 45.89, 1001.93, 2.27, 223.0
 2021/10/23 11:4:28, 21.71, 45.92, 1001.89, 1.39, 224.0
 2021/10/23 11:4:29, 21.71, 45.95, 1001.89, 1.39, 223.0
 2021/10/23 11:4:30, 21.69, 45.99, 1001.87, 2.27, 224.0
 2021/10/23 11:4:31, 21.71, 46.03, 1001.9, 1.39, 224.0
 2021/10/23 11:4:32, 21.71, 46.06, 1001.88, 1.61, 223.0
 2021/10/23 11:4:33, 21.72, 46.09, 1001.87, 1.39, 224.0
 2021/10/23 11:4:34, 21.73, 46.1, 1001.88, 1.83, 223.0
 2021/10/23 11:4:35, 21.73, 46.11, 1001.9, 1.17, 223.0
 2021/10/23 11:4:36, 21.73, 46.1, 1001.89, 1.17, 224.0
 2021/10/23 11:4:37, 21.73, 46.07, 1001.88, 1.17, 223.0
 2021/10/23 11:4:38, 21.74, 46.07, 1001.9, 1.83, 225.0
 2021/10/23 11:4:40, 21.75, 46.0, 1001.89, 1.83, 223.0
 2021/10/23 11:4:41, 21.75, 45.89, 1001.9, 0.95, 224.0
 2021/10/23 11:4:42, 21.76, 45.67, 1001.87, 0.95, 224.0
 2021/10/23 11:4:43, 21.77, 45.69, 1001.89, 1.83, 224.0
 2021/10/23 11:4:44, 21.76, 45.71, 1001.84, 1.83, 223.0
 2021/10/23 11:4:45, 21.76, 45.75, 1001.82, 1.83, 224.0
 2021/10/23 11:4:46, 21.77, 45.58, 1001.89, 0.95, 222.0
 2021/10/23 11:4:47, 21.76, 45.35, 1001.85, 1.17, 223.0
 2021/10/23 11:4:48, 21.75, 45.29, 1001.9, 0.95, 222.0
 2021/10/23 11:4:49, 21.73, 45.33, 1001.9, 0.51, 222.0
 2021/10/23 11:4:50, 21.73, 45.39, 1001.9, 1.17, 223.0
 2021/10/23 11:4:51, 21.71, 45.47, 1001.89, 1.17, 223.0
 2021/10/23 11:4:52, 21.71, 45.52, 1001.89, 0.51, 222.0
 2021/10/23 11:4:53, 21.7, 45.57, 1001.87, 0.29, 224.0
 2021/10/23 11:4:54, 21.7, 45.59, 1001.86, 0.29, 223.0
 2021/10/23 11:4:55, 21.7, 45.59, 1001.87, 0.29, 223.0
 2021/10/23 11:4:56, 21.7, 45.53, 1001.87, 1.39, 224.0
 2021/10/23 11:4:57, 21.7, 45.5, 1001.86, 1.61, 223.0
 2021/10/23 11:4:58, 21.7, 45.51, 1001.87, 1.39, 223.0
 2021/10/23 11:4:59, 21.7, 45.53, 1001.86, 0.73, 223.0
 2021/10/23 11:5:0, 21.71, 45.57, 1001.87, 0.73, 220.0
 2021/10/23 11:5:1, 21.72, 45.63, 1001.87, 0.51, 221.0
 2021/10/23 11:5:2, 21.72, 45.66, 1001.88, 0.29, 222.0
 2021/10/23 11:5:3, 21.74, 45.68, 1001.89, 0.29, 224.0
 2021/10/23 11:5:4, 21.72, 45.69, 1001.87, 1.17, 222.0
 2021/10/23 11:5:5, 21.73, 45.68, 1001.88, 1.17, 223.0
 2021/10/23 11:5:6, 21.72, 45.67, 1001.88, 1.17, 222.0
 2021/10/23 11:5:7, 21.72, 45.53, 1001.87, 1.17, 223.0
 2021/10/23 11:5:8, 21.71, 45.36, 1001.88, 1.17, 222.0
 2021/10/23 11:5:9, 21.7, 45.24, 1001.88, 1.17, 222.0
 2021/10/23 11:5:10, 21.69, 45.18, 1001.89, 0.51, 222.0
 2021/10/23 11:5:11, 21.67, 45.12, 1001.86, 0.29, 224.0
 2021/10/23 11:5:12, 21.64, 45.06, 1001.87, 0.29, 223.0
 2021/10/23 11:5:13, 21.61, 45.07, 1001.87, 0.29, 223.0
 2021/10/23 11:5:14, 21.59, 45.08, 1001.87, 0.29, 222.0
 2021/10/23 11:5:15, 21.58, 45.11, 1001.85, 0.29, 222.0
 2021/10/23 11:5:16, 21.57, 45.15, 1001.86, 0.29, 222.0
 2021/10/23 11:5:17, 21.56, 45.24, 1001.85, 0.51, 224.0
 2021/10/23 11:5:18, 21.55, 45.32, 1001.87, 0.29, 222.0
 2021/10/23 11:5:19, 21.54, 45.42, 1001.87, 0.51, 223.0
 2021/10/23 11:5:20, 21.54, 45.48, 1001.88, 0.29, 223.0
 2021/10/23 11:5:21, 21.54, 45.57, 1001.9, 0.29, 222.0
 2021/10/23 11:5:22, 21.54, 45.62, 1001.93, 0.51, 222.0
 2021/10/23 11:5:23, 21.54, 45.69, 1001.89, 0.29, 224.0
 2021/10/23 11:5:24, 21.55, 45.73, 1001.89, 0.51, 223.0
 2021/10/23 11:5:25, 21.56, 45.76, 1001.87, 0.29, 221.0
 2021/10/23 11:5:26, 21.56, 45.81, 1001.9, 0.29, 222.0
 2021/10/23 11:5:27, 21.58, 45.83, 1001.88, 0.29, 223.0
 2021/10/23 11:5:28, 21.58, 45.86, 1001.86, 0.29, 223.0
 2021/10/23 11:5:29, 21.59, 45.88, 1001.87, 0.29, 222.0
 2021/10/23 11:5:30, 21.6, 45.9, 1001.88, 0.29, 224.0
 2021/10/23 11:5:31, 21.61, 45.91, 1001.89, 0.51, 223.0
 2021/10/23 11:5:32, 21.62, 45.92, 1001.88, 0.29, 222.0
 2021/10/23 11:5:33, 21.63, 45.94, 1001.86, 0.29, 224.0
 2021/10/23 11:5:34, 21.64, 45.98, 1001.89, 0.51, 223.0
 2021/10/23 11:5:35, 21.66, 45.97, 1001.9, 0.29, 223.0
 2021/10/23 11:5:43, 21.61, 45.98, 1001.9, 0.51, 221.0
 2021/10/23 11:5:44, 21.61, 46.04, 1001.89, 0.29, 223.0
 2021/10/23 11:5:45, 21.61, 46.07, 1001.88, 0.51, 222.0
 2021/10/23 11:5:46, 21.63, 46.1, 1001.9, 1.17, 222.0
 2021/10/23 11:5:47, 21.61, 46.11, 1001.86, 1.17, 225.0
 2021/10/23 11:5:48, 21.63, 46.14, 1001.88, 1.17, 223.0
 2021/10/23 11:5:49, 21.63, 46.15, 1001.87, 1.17, 223.0
 2021/10/23 11:5:50, 21.64, 46.16, 1001.87, 0.29, 222.0
 2021/10/23 11:5:51, 21.65, 46.18, 1001.88, 0.51, 221.0
 2021/10/23 11:5:52, 21.67, 46.18, 1001.91, 0.29, 222.0
 2021/10/23 11:5:53, 21.66, 46.21, 1001.88, 0.29, 221.0
 2021/10/23 11:5:54, 21.67, 46.25, 1001.88, 0.29, 222.0
 2021/10/23 11:5:55, 21.68, 46.25, 1001.94, 1.17, 222.0
 2021/10/23 11:5:56, 21.68, 46.24, 1001.89, 1.17, 222.0
 2021/10/23 11:5:57, 21.69, 46.24, 1001.91, 1.17, 223.0
 2021/10/23 11:5:58, 21.69, 46.25, 1001.92, 0.29, 222.0
 2021/10/23 11:5:59, 21.69, 46.27, 1001.9, 0.29, 223.0
 2021/10/23 11:6:0, 21.7, 46.28, 1001.9, 0.29, 223.0
 2021/10/23 11:6:1, 21.7, 46.26, 1001.88, 0.29, 222.0
 2021/10/23 11:6:2, 21.7, 46.27, 1001.89, 0.29, 223.0
 2021/10/23 11:6:3, 21.71, 46.28, 1001.91, 0.29, 223.0
 2021/10/23 11:6:4, 21.72, 46.23, 1001.92, 0.29, 223.0
 2021/10/23 11:6:5, 21.72, 46.22, 1001.89, 0.29, 223.0
 2021/10/23 11:6:6, 21.73, 46.23, 1001.9, 0.29, 222.0
 2021/10/23 11:6:7, 21.72, 46.22, 1001.91, 0.29, 223.0
 2021/10/23 11:6:8, 21.73, 46.21, 1001.9, 0.29, 222.0
 2021/10/23 11:6:9, 21.73, 46.21, 1001.93, 0.29, 221.0
 2021/10/23 11:6:10, 21.73, 46.21, 1001.91, 0.51, 221.0
 2021/10/23 11:6:11, 21.75, 46.25, 1001.92, 0.29, 222.0
 2021/10/23 11:6:12, 21.75, 46.26, 1001.92, 0.51, 223.0
 2021/10/23 11:6:13, 21.76, 46.27, 1001.9, 0.29, 222.0
 2021/10/23 11:6:14, 21.77, 46.29, 1001.89, 0.51, 222.0
 2021/10/23 11:6:15, 21.77, 46.29, 1001.91, 0.29, 223.0
 2021/10/23 11:6:16, 21.79, 46.3, 1001.88, 0.29, 222.0
 2021/10/23 11:6:17, 21.79, 46.3, 1001.87, 0.29, 222.0
 2021/10/23 11:6:18, 21.8, 46.3, 1001.9, 0.29, 221.0
 2021/10/23 11:6:27, 21.87, 46.08, 1001.85, 1.17, 222.0
 2021/10/23 11:6:28, 21.88, 46.03, 1001.88, 1.17, 222.0
 2021/10/23 11:6:29, 21.88, 45.98, 1001.88, 0.51, 222.0
 2021/10/23 11:6:30, 21.88, 45.94, 1001.88, 0.29, 222.0
 2021/10/23 11:6:31, 21.88, 45.88, 1001.87, 1.83, 221.0
 2021/10/23 11:6:32, 21.88, 45.88, 1001.86, 1.83, 223.0
 2021/10/23 11:6:33, 21.88, 45.85, 1001.89, 1.17, 221.0
 2021/10/23 11:6:34, 21.88, 45.85, 1001.88, 1.17, 222.0
 2021/10/23 11:6:35, 21.88, 45.86, 1001.89, 1.17, 223.0
 2021/10/23 11:6:36, 21.89, 45.87, 1001.89, 1.17, 222.0
 2021/10/23 11:6:37, 21.9, 45.88, 1001.91, 1.39, 222.0
 2021/10/23 11:6:38, 21.9, 45.89, 1001.89, 1.39, 221.0
 2021/10/23 11:6:39, 21.91, 45.84, 1001.87, 1.61, 223.0
 2021/10/23 11:6:40, 21.91, 45.82, 1001.88, 1.61, 223.0
 2021/10/23 11:6:41, 21.92, 45.82, 1001.87, 0.73, 221.0
 2021/10/23 11:6:42, 21.92, 45.85, 1001.88, 0.73, 221.0
 2021/10/23 11:6:43, 21.92, 45.89, 1001.87, 0.29, 223.0
 2021/10/23 11:6:44, 21.93, 45.84, 1001.89, 0.29, 222.0
 2021/10/23 11:6:45, 21.93, 45.83, 1001.89, 0.29, 222.0
 2021/10/23 11:6:46, 21.94, 45.84, 1001.87, 0.29, 220.0
 2021/10/23 11:6:47, 21.95, 45.87, 1001.87, 0.29, 223.0
 2021/10/23 11:6:48, 21.94, 45.89, 1001.87, 0.29, 222.0
 2021/10/23 11:6:49, 21.94, 45.9, 1001.89, 0.51, 223.0
 2021/10/23 11:6:50, 21.95, 45.88, 1001.89, 1.17, 223.0
 2021/10/23 11:6:51, 21.96, 45.83, 1001.88, 1.17, 218.0
 2021/10/23 11:6:52, 21.96, 45.83, 1001.89, 1.17, 201.0
 2021/10/23 11:6:53, 21.96, 45.81, 1001.87, 1.17, 183.0
 2021/10/23 11:6:54, 21.96, 45.78, 1001.87, 0.51, 183.0
 2021/10/23 11:6:55, 21.97, 45.75, 1001.89, 0.29, 183.0
 2021/10/23 11:6:56, 21.97, 45.74, 1001.87, 1.39, 181.0
 2021/10/23 11:6:57, 21.97, 45.7, 1001.9, 1.39, 183.0
 2021/10/23 11:6:58, 21.97, 45.63, 1001.89, 0.73, 182.0
 2021/10/23 11:6:59, 21.97, 45.62, 1001.87, 0.73, 181.0
 2021/10/23 11:7:0, 21.96, 45.63, 1001.87, 1.83, 182.0
 2021/10/23 11:7:1, 21.98, 45.63, 1001.9, 0.95, 183.0
 2021/10/23 11:7:2, 21.98, 45.65, 1001.88, 1.17, 182.0
 2021/10/23 11:7:3, 21.98, 45.67, 1001.9, 2.05, 182.0
 2021/10/23 11:7:4, 21.98, 45.69, 1001.87, 1.83, 182.0
 2021/10/23 11:7:5, 21.98, 45.69, 1001.86, 1.17, 182.0
 2021/10/23 11:7:6, 21.99, 45.7, 1001.88, 1.17, 181.0
 2021/10/23 11:7:7, 22.0, 45.69, 1001.88, 1.17, 183.0
 2021/10/23 11:7:8, 22.01, 45.7, 1001.9, 1.83, 181.0
 2021/10/23 11:7:9, 22.01, 45.7, 1001.9, 1.83, 181.0
 2021/10/23 11:7:10, 22.02, 45.7, 1001.9, 1.83, 182.0
 2021/10/23 11:7:11, 22.02, 45.71, 1001.9, 1.83, 183.0
 2021/10/23 11:7:12, 22.03, 45.72, 1001.9, 1.17, 182.0
 2021/10/23 11:7:13, 22.03, 45.74, 1001.89, 1.17, 181.0
 2021/10/23 11:7:14, 22.04, 45.73, 1001.91, 0.95, 183.0
 2021/10/23 11:7:15, 22.05, 45.73, 1001.9, 0.29, 182.0
 2021/10/23 11:7:16, 22.06, 45.73, 1001.92, 0.29, 182.0
 2021/10/23 11:7:17, 22.06, 45.72, 1001.89, 0.29, 183.0
 2021/10/23 11:7:18, 22.07, 45.68, 1001.89, 0.51, 182.0
 2021/10/23 11:7:19, 22.07, 45.67, 1001.89, 0.29, 182.0
 2021/10/23 11:7:20, 22.08, 45.65, 1001.93, 0.29, 181.0
 2021/10/23 11:7:21, 22.07, 45.67, 1001.9, 0.29, 181.0
 2021/10/23 11:7:22, 22.07, 45.68, 1001.87, 0.29, 183.0
 2021/10/23 11:7:23, 22.09, 45.68, 1001.9, 0.29, 182.0
 2021/10/23 11:7:24, 22.09, 45.69, 1001.91, 0.51, 182.0
 2021/10/23 11:7:25, 22.09, 45.68, 1001.88, 0.29, 183.0
 2021/10/23 11:7:26, 22.09, 45.66, 1001.87, 0.29, 181.0
 2021/10/23 11:7:27, 22.1, 45.62, 1001.89, 0.29, 182.0
 2021/10/23 11:7:28, 22.11, 45.6, 1001.87, 0.29, 182.0
 2021/10/23 11:7:29, 22.12, 45.6, 1001.91, 0.29, 183.0
 2021/10/23 11:7:30, 22.12, 45.59, 1001.86, 0.29, 183.0
 2021/10/23 11:7:31, 22.12, 45.59, 1001.89, 0.29, 183.0
 2021/10/23 11:7:32, 22.13, 45.61, 1001.91, 0.29, 183.0
 2021/10/23 11:7:33, 22.13, 45.62, 1001.9, 0.29, 182.0
 2021/10/23 11:7:34, 22.15, 45.62, 1001.93, 0.51, 183.0
 2021/10/23 11:7:35, 22.16, 45.62, 1001.91, 0.29, 180.0
 2021/10/23 11:7:36, 22.17, 45.58, 1001.94, 0.29, 183.0
 2021/10/23 11:7:37, 22.17, 45.54, 1001.92, 0.29, 181.0
 2021/10/23 11:7:38, 22.17, 45.49, 1001.91, 0.29, 182.0
 2021/10/23 11:7:39, 22.18, 45.48, 1001.89, 0.51, 181.0
 2021/10/23 11:7:40, 22.19, 45.48, 1001.91, 0.29, 181.0
 2021/10/23 11:7:41, 22.2, 45.47, 1001.91, 0.51, 183.0
 2021/10/23 11:7:42, 22.21, 45.46, 1001.9, 0.29, 182.0
 2021/10/23 11:7:43, 22.22, 45.4, 1001.92, 0.29, 182.0
 2021/10/23 11:7:44, 22.22, 45.38, 1001.91, 0.51, 181.0
 2021/10/23 11:7:45, 22.22, 45.37, 1001.93, 0.51, 183.0
 2021/10/23 11:7:46, 22.23, 45.35, 1001.94, 0.51, 182.0
