timestamp,power,instant_power,cadence,avg_heartrate
2025-06-13 15:35:09,161.0,167.0,87.0,174.0
2025-06-13 15:35:10,160.0,155.5,87.0,174.5
2025-06-13 15:35:11,157.0,157.0,87.0,174.25
2025-06-13 15:35:12,156.0,154.0,86.0,175.0
2025-06-13 15:35:13,156.0,158.75,86.25,175.0
2025-06-13 15:35:14,157.0,167.0,87.0,175.0
2025-06-13 15:35:15,161.5,164.0,85.25,175.0
2025-06-13 15:35:16,163.0,155.0,85.0,175.5
2025-06-13 15:35:17,163.5,162.0,85.5,175.33333333333334
2025-06-13 15:35:18,164.0,161.0,86.0,175.0
2025-06-13 15:35:19,164.0,161.0,86.0,175.5
2025-06-13 15:35:20,167.25,170.0,86.0,175.0
2025-06-13 15:35:21,167.0,162.0,85.0,175.33333333333334
2025-06-13 15:35:22,165.0,156.75,85.0,175.5
2025-06-13 15:35:23,157.0,151.0,85.0,175.5
2025-06-13 15:35:24,154.0,159.75,85.0,175.66666666666666
2025-06-13 15:35:25,154.5,155.0,85.0,175.5
2025-06-13 15:35:26,155.0,151.0,84.0,176.0
2025-06-13 15:35:27,153.25,150.0,84.5,175.25
2025-06-13 15:35:28,150.0,152.0,84.0,175.5
2025-06-13 15:35:29,151.75,155.0,84.0,175.5
2025-06-13 15:35:30,152.0,148.0,84.0,175.5
2025-06-13 15:35:31,150.25,147.75,83.5,175.0
2025-06-13 15:35:32,147.5,144.0,82.0,175.0
2025-06-13 15:35:33,154.0,174.5,84.5,176.0
2025-06-13 15:35:34,164.5,171.5,83.5,175.33333333333334
2025-06-13 15:35:35,168.0,153.0,83.0,176.0
2025-06-13 15:35:36,160.25,159.25,84.0,175.5
2025-06-13 15:35:37,161.0,169.0,84.0,176.0
2025-06-13 15:35:38,163.66666666666666,162.66666666666666,84.0,176.0
2025-06-13 15:35:39,164.5,164.0,84.0,176.0
